Vernal Police Dept,UT,12,       9089,          29,           0,           4,,           2,          23,         411,          70,         330,          11,         319.1,            .0,          44.0,,          22.0,         253.1,       4521.9,         770.2,       3630.8,         121.0
Weber County Sheriff Department,UT,12,,          36,           1,           7,,           6,          22,       1277,         267,         953,          57,,,,,,,,,,
West Jordan Police Dept,UT,12,     103712,         260,           1,          40,,          54,         165,       3115,         470,       2420,         225,         250.7,           1.0,          38.6,,          52.1,         159.1,       3003.5,         453.2,       2333.4,         216.9
West Valley Police Dept,UT,12,     129480,         606,           6,          75,,         131,         394,       5785,       1038,       4134,         613,         468.0,           4.6,          57.9,,         101.2,         304.3,       4467.9,         801.7,       3192.8,         473.4
Woods Cross Police Dept,UT,12,       9761,           8,           0,           4,,           1,           3,         243,          39,         184,          20,          82.0,            .0,          41.0,,          10.2,          30.7,       2489.5,         399.5,       1885.1,         204.9

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         Hurricane Police Dept Utah 2010 - Because of changes in the agency's reporting practices, 2010 figures are not comparable to previous years' data."


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
